,Latitude,ListingID,Unnamed: 0,FullStreetAddress,Appliances,AssessmentYear,Attic,Baths,BathsFull,BathsHalf,Beds,CityName,CloseDate,ClosePrice,ContractDate,CountyTax,DaysOnMarket,Fireplaces,Heating,HOA,HotWater,ImprovementAssessmentAmount,InteriorFeatures,LandAssessmentAmount,Stories,ListDate,ListPrice,ListingLowPrice,ListingType,Longitude,OriginalListPrice,Ownership,Parking,ShowDays,StreetName,StreetNumber,Style,ListingTaxID,TotalAssessment,TotalShowings,LivingArea,TotalTaxes,TotalTours,Type,YearBuilt,Zip4,PostalCode
842,38.8941233,AR9870397,842,2401 KENTUCKY ST N,"Dishwasher, Disposal, Dryer, Exhaust Fan, Oven / Range - Electric, Range Hood, Refrigerator, Stove, Washer",2016.0,Yes,1.5,1,1,3,ARLINGTON,2017-03-24,740000.0,2017-02-26,6521.3,2,1,"Forced Air, Programmable Thermostat",False,Natural Gas,146800.0,Floor Plan-Traditional,520000.0,3,2017-02-24,719000.0,719000.0,Excl. Right,-77.142219271,719000.0,Fee Simple,"Basement Garage, Drvwy/Off Str, Paved Driveway, Street, Attached",All Days,KENTUCKY,2401.0,Cape Cod,10-002-004,666800,1,0,6607.98,2,Detached,1949,3224.0,22205
843,38.88792,AR9870387,843,1401 GLEBE RD N,,2016.0,Yes,3.0,3,0,3,ARLINGTON,2017-03-24,668000.0,2017-02-24,6539.89,1,1,"Hot Water, Forced Air",False,Natural Gas,155100.0,Floor Plan-Traditional,513600.0,3,2017-02-23,656000.0,656000.0,Excl. Right,-77.11814,656000.0,Fee Simple,"Carport, Garage, Concrete Driveway, Attached, Detached",All Days,GLEBE,1401.0,Tudor,07-042-005,668700,0,1560,6626.8,0,Detached,1926,2119.0,22207
844,38.86775,AR9870663,844,3709 3RD ST S,"Dishwasher, Disposal, Refrigerator, Icemaker, Microwave, Washer, Dryer, Oven / Range - Electric",2016.0,Yes,1.0,1,0,2,ARLINGTON,2017-03-22,452000.0,2017-02-27,3646.96,3,0,Forced Air,False,Natural Gas,97900.0,,275000.0,3,2017-02-24,449000.0,449000.0,Excl. Right,-77.0982,449000.0,Fee Simple,Drvwy/Off Str,All Days,3RD,3709.0,Traditional,23-009-009,372900,1,1140,3695.42,1,Duplex,1940,1638.0,22204
845,38.87585,AR9870836,845,4141 HENDERSON RD #1025,"Dishwasher, Disposal, Exhaust Fan, Oven / Range - Gas, Range Hood, Refrigerator",2016.0,No,1.0,1,0,1,ARLINGTON,2017-05-12,315000.0,2017-04-12,2821.53,35,0,Forced Air,False,Natural Gas,254500.0,Floor Plan-Traditional,34000.0,1,2017-03-08,325000.0,325000.0,Excl. Right,-77.10948,325000.0,Condo,"Basement Garage, On-site Prk/Rent",All Days,HENDERSON,4141.0,Contemporary,20-012-290,288500,1,851,2859.02,3,Hi-Rise 9+ Floors,1973,2422.0,22203
846,38.86424636,AR9870614,846,1109 S ROLFE ST,"Dishwasher, Disposal, Dryer, Microwave, Oven / Range - Gas, Washer",2016.0,Yes,3.0,3,0,5,ARLINGTON,2017-04-28,585000.0,2017-03-20,,18,0,Forced Air,False,Natural Gas,102800.0,Floor Plan-Traditional,355000.0,2,2017-02-24,659900.0,659900.0,Excl. Right,-77.075050909,659900.0,Fee Simple,"Drvwy/Off Str, Street, Garage",,S ROLFE,1109.0,Bungalow,33-005-001,457800,0,2250,4536.78,2,Detached,1924,4745.0,22204
847,38.89512,AR9874337,847,1943 UPLAND ST,,2016.0,No,2.0,2,0,3,ARLINGTON,2017-04-05,785000.0,2017-03-07,6454.8,6,0,Forced Air,False,Natural Gas,130300.0,,529700.0,3,2017-03-01,779900.0,779900.0,Excl. Right,-77.11661,779900.0,Fee Simple,Street,,UPLAND,1943.0,Colonial,07-016-004,660000,1,1396,6540.6,1,Detached,1946,2346.0,22207
848,38.84726743,AR9870768,848,2220 QUINCY ST S #2,"Microwave, Dryer, Washer, Dishwasher, Disposal, Refrigerator, Icemaker, Stove",2016.0,No,2.5,2,1,3,ARLINGTON,2017-05-12,487000.0,2017-03-20,4174.1,25,1,Heat Pump(s),False,Electric,370100.0,Floor Plan-Open,56700.0,2,2017-02-24,494950.0,494950.0,Modified/Excl,-77.09304496600001,499950.0,Condo,Unassigned,All Days,QUINCY,2220.0,Contemporary,31-017-124,426800,0,1418,4229.58,1,Garden 1-4 Floors,1976,5427.0,22204
849,38.898309999999995,AR9871000,849,2101 TAFT ST #122,"Dryer, Dryer - Front Loading, Refrigerator, Washer, Washer - Front Loading, Stove",2016.0,Yes,1.0,1,0,2,ARLINGTON,2017-02-27,330000.0,2017-02-24,2792.19,3,1,Forced Air,True,Electric,258300.0,Floor Plan-Open,27200.0,1,2017-02-24,325000.0,325000.0,Excl. Right,-77.08273,325000.0,Condo,Drvwy/Off Str,All Days,TAFT,2101.0,Colonial,16-009-027,285500,0,689,2829.28,1,Garden 1-4 Floors,1947,3644.0,22201
850,38.87063,AR9870776,850,139 HIGHLAND ST S,"Dishwasher, Disposal, Dryer, Exhaust Fan, Microwave, Oven / Range - Gas, Refrigerator, Washer / Dryer - Stacked",,Yes,2.0,2,0,3,ARLINGTON,2017-03-20,657000.0,2017-02-26,,2,1,Forced Air,False,Natural Gas,,,,1,2017-02-24,625000.0,625000.0,Excl. Right,-77.09084,625000.0,Fee Simple,"Street, Concrete Driveway",All Days,HIGHLAND,139.0,Rambler,24-008-002,0,1,1341,,1,Detached,1952,1845.0,22204
851,38.84448,AR9888138,851,3115 HAYES ST,"Cooktop, Dishwasher, Disposal, Icemaker, Refrigerator, Oven - Wall, Microwave, Dryer - Front Loading, Washer - Front Loading",2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-05-15,462000.0,2017-03-15,3512.98,0,0,Forced Air,False,Natural Gas,70200.0,Floor Plan-Traditional,289000.0,3,2017-03-15,450000.0,450000.0,Excl. Right,-77.05875,450000.0,Fee Simple,"Drvwy/Off Str, Paved Driveway, Prk Space Cnvys, Street, Unassigned",,HAYES,3115.0,Transitional,37-035-001,359200,0,1303,3559.64,1,Duplex,1943,2335.0,22202
852,38.8964633,AR9010520,852,2101 MONROE ST N #103,"Washer / Dryer - Stacked, Oven / Range - Gas, Microwave, Dishwasher, Washer, Dryer",2016.0,No,2.0,2,0,2,ARLINGTON,2017-05-23,549900.0,2017-03-18,4602.47,18,0,Heat Pump(s),False,Electric,395000.0,Floor Plan-Open,75600.0,1,2017-03-01,549900.0,549900.0,Excl. Right,-77.104330991,549900.0,Condo,Garage,All Days,MONROE,2101.0,Colonial,05-056-061,470600,0,1168,4663.62,1,Garden 1-4 Floors,2013,3874.0,22207
853,38.90579,AR9884275,853,4249 25TH ST N,"Dishwasher, Disposal, Exhaust Fan, Microwave, Oven - Wall, Range Hood, Oven / Range - Gas, Refrigerator, Six Burner Stove, Water Heater, Water Heater - High-Efficiency",,No,4.5,4,1,5,ARLINGTON,2017-06-22,1770000.0,2017-04-09,,30,2,"90% Forced Air, Central, Forced Air, Heat Pump(s), Zoned",False,"60 or More Gallon Tank, Natural Gas",,Floor Plan-Traditional,,3,2017-03-10,1794900.0,1794900.0,Excl. Right,-77.11486,1794900.0,Fee Simple,"Garage, Drvwy/Off Str, Garage Door Opener, Attached",All Days,25TH,4249.0,Arts & Crafts,NOT ASSESSED YET,0,0,4893,,1,Detached,2017,,22207
854,38.86155861,AR9871187,854,1332 S. ROLFE ST,"ENERGY STAR Dishwasher, ENERGY STAR Refrigerator, Microwave, Instant Hot Water, Oven / Range - Gas, Water Heater - High-Efficiency, Water Heater - Tankless",,No,2.5,2,1,3,ARLINGTON,2017-08-24,789120.0,2017-03-28,,23,0,ENERGY STAR Heating System,True,"Instant Hot Water, Tankless Water Heater",,Floor Plan-Open,,3,2017-02-24,759900.0,759900.0,Excl. Agency,-77.074347222,749900.0,Condo,"Garage, Garage Door Opener, Paved Driveway",All Days,S. ROLFE,1332.0,Craftsman,0.00,0,0,2870,,1,Townhouse,2017,,22204
855,38.88133,AR9872746,855,851 GLEBE RD #506,"Dishwasher, Disposal, Washer / Dryer - Stacked, Oven - Self Cleaning, Refrigerator, Stove",2016.0,No,1.0,1,0,1,ARLINGTON,2017-04-27,450000.0,2017-03-04,4037.18,5,0,Forced Air,False,Natural Gas,378000.0,Floor Plan-Open,34800.0,1,2017-02-27,453000.0,453000.0,Excl. Right,-77.11431,453000.0,Condo,Garage,All Days,GLEBE,851.0,Contemporary,14-051-464,412800,0,870,4090.84,2,Hi-Rise 9+ Floors,2003,4151.0,22203
856,38.86497,AR9871589,856,1617 10TH ST S,"Dishwasher, Disposal, Dryer, Exhaust Fan, Oven / Range - Electric, Range Hood, Refrigerator, Washer, Water Heater",2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-03-30,426125.0,2017-02-28,3829.85,3,0,Forced Air,True,Electric,121600.0,Floor Plan-Open,270000.0,3,2017-02-25,425000.0,425000.0,Excl. Right,-77.07259,425000.0,Fee Simple,"Assigned, Permit Required, Surface",All Days,10TH,1617.0,Colonial,33-001-198,391600,0,1380,3880.74,1,Townhouse,1986,4770.0,22204
857,38.84485,AR9883292,857,3084 GLEBE RD S,"Dishwasher, Disposal, Dryer, ENERGY STAR Clothes Washer, Icemaker, Microwave, Oven - Self Cleaning, Oven - Wall, Refrigerator, Water Heater",2016.0,No,3.5,3,1,3,ARLINGTON,2017-04-18,500000.0,2017-03-14,4462.61,4,1,90% Forced Air,False,Electric,156300.0,Floor Plan-Open,300000.0,4,2017-03-10,510000.0,510000.0,Excl. Right,-77.06617,510000.0,Condo,"Basement Garage, Detached, Garage Door Opener, Under Home Parking, Garage",All Days,GLEBE,3084.0,Contemporary,37-032-039,456300,0,2130,4521.9,2,Townhouse,1989,2770.0,22206
858,38.85754239,AR9874148,858,1731 HAYES ST #2,"Microwave, Disposal, Dishwasher, Dryer, Washer, Stove, Refrigerator",2016.0,No,2.5,2,1,3,ARLINGTON,2017-03-27,588500.0,2017-03-02,5284.13,1,1,Forced Air,False,Electric,477000.0,Floor Plan-Traditional,63300.0,2,2017-03-01,574900.0,574900.0,Excl. Right,-77.05724430800001,574900.0,Condo,Assigned,,HAYES,1731.0,Colonial,35-008-191,540300,0,1400,5354.34,1,Townhouse,1980,,22202
859,38.88309,AR9873322,859,1001 RANDOLPH ST N #918,,2016.0,No,1.0,1,0,1,ARLINGTON,2017-03-17,384000.0,2017-03-02,3417.13,3,0,Forced Air,True,Electric,324000.0,Floor Plan-Open,25400.0,1,2017-02-28,395000.0,395000.0,Excl. Agency,-77.1092,395000.0,Condo,"Assigned, Basement Garage, Private 1-10 Spaces",All Days,RANDOLPH,1001.0,Other,14-029-170,349400,0,729,3462.54,1,Hi-Rise 9+ Floors,2005,5609.0,22201
860,38.878370000000004,AR9872212,860,859 FREDERICK ST,,2016.0,Yes,1.0,1,0,3,ARLINGTON,2017-04-28,675000.0,2017-03-22,5798.56,19,1,Forced Air,False,Electric,92900.0,,500000.0,2,2017-03-02,675000.0,675000.0,Excl. Right,-77.12411999999998,675000.0,Fee Simple,Drvwy/Off Str,All Days,FREDERICK,859.0,Rambler,13-016-003,592900,0,0,5875.62,1,Detached,1949,1108.0,22205
861,38.87233273,AR9892771,861,5239 N. CARLIN SPRINGS RD,"Dishwasher, Disposal, Dryer, Washer, Refrigerator, Icemaker, Microwave, Stove",2016.0,Yes,1.0,1,0,4,ARLINGTON,2017-05-12,620000.0,2017-04-13,5677.29,18,0,Forced Air,False,Natural Gas,110500.0,Floor Plan-Traditional,470000.0,3,2017-03-23,625000.0,625000.0,Excl. Right,-77.121744545,625000.0,Fee Simple,DW - Circular,All Days,N. CARLIN SPRINGS,5239.0,Cape Cod,13-044-032,580500,1,0,5752.74,1,Detached,1950,1330.0,22203
862,38.88499,AR9872417,862,1020 HIGHLAND ST #217,"Dishwasher, Disposal, Dryer, Microwave, Oven / Range - Electric, Refrigerator, Washer, Water Heater",2016.0,No,1.0,1,0,1,ARLINGTON,2017-06-05,390000.0,2017-05-07,4047.94,70,0,Central,False,Electric,390400.0,Floor Plan-Open,23500.0,1,2017-02-27,390000.0,390000.0,Excl. Right,-77.0948,419900.0,Condo,"Assigned, Basement Garage",All Days,HIGHLAND,1020.0,Contemporary,19-006-017,413900,1,674,4101.74,1,Hi-Rise 9+ Floors,2007,2175.0,22201
863,38.92407,AR9875988,863,3801 NELSON ST N,"Dishwasher, Disposal, Dryer, Exhaust Fan, Extra Refrigerator / Freezer, Humidifier, Icemaker, Microwave, Oven / Range - Gas, Range Hood, Refrigerator, Washer, Water Heater",2016.0,Yes,2.5,2,1,4,ARLINGTON,2017-05-15,1125000.0,2017-04-01,8528.16,30,3,Forced Air,False,Natural Gas,296300.0,Floor Plan-Traditional,575700.0,2,2017-03-02,1150000.0,1150000.0,Excl. Right,-77.11948000000002,1150000.0,Fee Simple,"Garage, Garage Door Opener, Faces Side, Drvwy/Off Str",All Days,NELSON,3801.0,Colonial,04-037-011,872000,0,2702,8641.52,1,Detached,1959,4837.0,22207
864,38.84205,AR9873574,864,2720 ARLINGTON MILL DR S #701,,2016.0,No,2.0,2,0,2,ARLINGTON,2017-04-11,625000.0,2017-03-18,5353.57,2,0,Heat Pump(s),False,Electric,485500.0,Floor Plan-Open,61900.0,1,2017-03-16,625000.0,625000.0,Excl. Right,-77.08995999999998,625000.0,Condo,Garage,All Days,ARLINGTON MILL,2720.0,Contemporary,29-014-105,547400,1,1376,5424.72,1,Hi-Rise 9+ Floors,2006,3409.0,22206
865,38.89512,AR9881551,865,4601 20TH ST N,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Oven / Range - Electric, Refrigerator, Washer, Water Heater",2016.0,Yes,1.5,1,1,3,ARLINGTON,2017-04-04,771000.0,2017-03-15,6963.36,7,1,Forced Air,False,Natural Gas,177000.0,Floor Plan-Traditional,535000.0,3,2017-03-08,750000.0,750000.0,Excl. Right,-77.11856,750000.0,Fee Simple,"Basement Garage, Attached, Concrete Driveway",All Days,20TH,4601.0,Colonial,07-018-005,712000,0,1679,7055.92,1,Detached,1949,2303.0,22207
866,38.83343778,AR9875890,866,3407 UTAH ST S,"Dishwasher, Disposal, Dryer - Front Loading, Microwave, Oven / Range - Electric, Refrigerator, Washer - Front Loading",2016.0,Yes,2.0,2,0,2,ARLINGTON,2017-03-31,493000.0,2017-03-06,4152.59,4,0,Heat Pump(s),False,Electric,376600.0,"Floor Plan-Traditional, Floor Plan-Open",48000.0,3,2017-03-02,489000.0,489000.0,Excl. Right,-77.088413178,489000.0,Condo,"Assigned, Street",All Days,UTAH,3407.0,Traditional,30-016-668,424600,1,1500,4207.76,1,Townhouse,1940,1910.0,22206
867,38.88329,AR9874576,867,1045 UTAH ST N #2-309,"Dishwasher, Disposal, Dryer, Oven / Range - Gas, Refrigerator, Washer",2016.0,No,1.0,1,0,1,ARLINGTON,2017-04-18,370000.0,2017-03-07,3425.93,6,0,Heat Pump(s),False,Natural Gas,324000.0,Floor Plan-Open,26300.0,1,2017-03-01,349900.0,349900.0,Excl. Right,-77.11355999999998,349900.0,Condo,"Assigned, Garage",All Days,UTAH,1045.0,Contemporary,14-020-151,350300,1,657,3471.44,1,Mid-Rise 5-8 Floors,1994,,22201
868,38.8708,AR9925894,868,313 S. WAYNE ST,"Dishwasher, Disposal, Water Heater, Washer / Dryer - Stacked, Refrigerator, Oven / Range - Gas",2016.0,Yes,1.0,1,0,2,ARLINGTON,2017-05-31,436000.0,2017-05-01,3615.67,8,0,Forced Air,False,Natural Gas,104100.0,Floor Plan-Traditional,265600.0,3,2017-04-24,435000.0,435000.0,Excl. Right,-77.08337,435000.0,Fee Simple,Drvwy/Off Str,All Days,S. WAYNE,313.0,Colonial,24-030-023,369700,1,0,3663.72,1,Duplex,1940,2126.0,22204
869,38.87488,AR9872748,869,5700 8TH RD N,"Cooktop, Dishwasher, Disposal, Dryer - Front Loading, Microwave, Oven - Self Cleaning, Oven - Wall, Oven / Range - Electric, Refrigerator, Washer",2016.0,Yes,2.5,2,1,3,ARLINGTON,2017-04-21,781500.0,2017-03-06,7223.51,8,1,"Central, Programmable Thermostat, Zoned, Forced Air",False,Natural Gas,218800.0,Floor Plan-Traditional,519800.0,3,2017-02-27,765000.0,765000.0,Excl. Right,-77.13081,765000.0,Fee Simple,"Asphalt Driveway, Faces Rear, Other",,8TH,5700.0,Colonial,13-041-063,738600,0,0,7319.5,1,Detached,1943,1028.0,22205
870,38.83147,AR9872837,870,3614 S. WAKEFIELD ST,"Disposal, Dryer - Front Loading, Oven - Wall, Stove, Washer - Front Loading, Water Conditioner, Dishwasher, Dryer, Microwave",2016.0,Yes,2.0,2,0,1,ARLINGTON,2017-04-21,409000.0,2017-03-06,3599.04,7,0,"Central, Forced Air",True,Electric,324800.0,Floor Plan-Traditional,43200.0,3,2017-02-27,409000.0,409000.0,Excl. Agency,-77.09277,409000.0,Condo,Assigned,All Days,S. WAKEFIELD,3614.0,Cottage,30-020-461,368000,0,1400,3646.88,1,Attach/Row Hse,1940,1710.0,22206
871,38.89202,AR9872846,871,3704 17TH ST N,"Dishwasher, Disposal, Dryer, Oven / Range - Gas, Icemaker, Washer",2016.0,Yes,2.0,2,0,4,ARLINGTON,2017-05-24,678000.0,2017-03-02,7148.2,3,0,Radiator,False,Natural Gas,127100.0,,603800.0,3,2017-02-27,678000.0,678000.0,Excl. Right,-77.1054,678000.0,Fee Simple,Street,All Days,17TH,3704.0,Bungalow,06-024-050,730900,1,0,7243.2,1,Detached,1930,3606.0,22207
872,38.84283678,AR9887170,872,2609 WALTER REED DR S #B,"Dishwasher, Disposal, Exhaust Fan, Oven / Range - Electric, Refrigerator, Stove, Washer / Dryer - Stacked, Dryer - Front Loading, Washer - Front Loading",2016.0,Yes,1.0,1,0,2,ARLINGTON,2017-06-29,290000.0,2017-05-25,,56,1,Forced Air,False,Electric,239600.0,Floor Plan-Traditional,41600.0,1,2017-03-23,289500.0,289500.0,Modified/Excl,-77.103252985,299500.0,Condo,Permit Required,All Days,WALTER REED,2609.0,Colonial,29-005-714,281200,0,800,2781.0,1,Garden 1-4 Floors,1950,1218.0,22206
873,38.88521,AR9876009,873,1925 VAN BUREN ST N,"Cooktop, Dishwasher, Disposal, Dryer, Icemaker, Microwave, Range Hood, Refrigerator, Oven - Wall",,Yes,2.0,2,0,3,ARLINGTON,2017-05-31,904000.0,2017-03-06,,5,1,Forced Air,False,Natural Gas,,Floor Plan-Traditional,,3,2017-03-02,899000.0,899000.0,Excl. Right,-77.1592,899000.0,Fee Simple,"Drvwy/Off Str, Street",All Days,VAN BUREN,1925.0,Farm House,11-017-014,0,1,1962,,2,Detached,1920,1825.0,22205
874,38.83212,AR9883237,874,3473 UTAH ST S,,2016.0,Yes,2.0,2,0,2,ARLINGTON,2017-04-13,449900.0,2017-03-17,4152.59,8,0,Forced Air,False,Electric,376600.0,Floor Plan-Open,48000.0,3,2017-03-09,449900.0,449900.0,Excl. Agency,-77.08894000000002,449900.0,Condo,Assigned,All Days,UTAH,3473.0,Colonial,30-016-640,424600,0,1500,4207.76,2,Townhouse,1940,1920.0,22206
875,38.83321,AR9874376,875,3365 STAFFORD ST S,"Dishwasher, Disposal, Dryer, Microwave, Oven / Range - Electric, Refrigerator, Washer",2016.0,Yes,2.0,2,0,2,ARLINGTON,2017-04-12,466450.0,2017-03-07,4152.59,6,0,Heat Pump(s),True,Electric,376600.0,"Floor Plan-Traditional, Floor Plan-Open",48000.0,3,2017-03-01,469999.0,469999.0,Excl. Right,-77.08666,469999.0,Condo,Assigned,All Days,STAFFORD,3365.0,Colonial,30-017-454,424600,0,1500,4207.76,1,Townhouse,1940,1916.0,22206
876,38.88411,AR9874702,876,3625 10TH ST N #403,"Dishwasher, Disposal, Dryer, Microwave, Oven / Range - Gas, Refrigerator, Washer",2016.0,No,2.5,2,1,2,ARLINGTON,2017-05-19,660000.0,2017-04-13,6188.78,43,0,Forced Air,False,Natural Gas,572000.0,Floor Plan-Traditional,60800.0,1,2017-03-01,675000.0,675000.0,Excl. Right,-77.10399,699000.0,Condo,Garage,,10TH,3625.0,Contemporary,14-031-103,632800,0,1350,6271.04,1,Hi-Rise 9+ Floors,2006,4458.0,22201
877,38.84502533,AR9873904,877,2456 WALTER REED DR S #B,"Dishwasher, Disposal, Dryer, Refrigerator, Washer, Water Heater, Stove",2016.0,Yes,2.5,2,1,2,ARLINGTON,2017-06-06,515000.0,2017-03-06,4430.34,7,0,Heat Pump(s),True,Electric,409500.0,Floor Plan-Open,43500.0,3,2017-02-28,505000.0,505000.0,Excl. Right,-77.09874,505000.0,Condo,Surface,All Days,WALTER REED,2456.0,Traditional,28-002-341,453000,1,1632,4489.22,2,Townhouse,1979,,22206
878,38.88818,AR9876466,878,3506 14TH ST N,"Dishwasher, Disposal, Dryer, Washer, Stove, Refrigerator, Oven / Range - Gas, Microwave, Icemaker",2016.0,Yes,3.0,3,0,5,ARLINGTON,2017-04-21,1075000.0,2017-03-08,9857.26,6,1,Forced Air,False,Natural Gas,383900.0,,624000.0,3,2017-03-02,1095900.0,1095900.0,Excl. Right,-77.10376,1095900.0,Fee Simple,Drvwy/Off Str,,14TH,3506.0,Colonial,15-081-072,1007900,0,3648,9988.28,1,Detached,1994,4925.0,22201
879,38.89431,AR9876293,879,1904 KEY BLVD #9456,"Dishwasher, Disposal, Microwave, Oven / Range - Electric, Refrigerator, Stove",2016.0,No,1.0,1,0,1,ARLINGTON,2017-06-29,293000.0,2017-06-19,2735.47,110,0,Forced Air,False,Natural Gas,251500.0,Floor Plan-Traditional,28200.0,1,2017-03-02,299900.0,299900.0,Excl. Right,-77.08281,309000.0,Condo,Unassigned,All Days,KEY,1904.0,Colonial,16-031-019,279700,1,655,2771.82,1,Garden 1-4 Floors,1940,,22201
880,38.86965382,AR9875732,880,22 OLD GLEBE RD S #8-D,"Dishwasher, Microwave, Oven / Range - Gas, Refrigerator, Disposal, Exhaust Fan, Oven - Self Cleaning, Stove",2016.0,No,1.0,1,0,1,ARLINGTON,2017-04-14,184900.0,2017-03-11,,9,0,"Central, Forced Air, Programmable Thermostat",False,Natural Gas,163200.0,Floor Plan-Traditional,23900.0,1,2017-03-02,184900.0,184900.0,Excl. Agency,-77.099137755,189900.0,Condo,"Unassigned, Permit Required, Off Site Parking",,OLD GLEBE,22.0,Colonial,24-012-022,187100,0,663,1854.14,1,Garden 1-4 Floors,1942,,22204
881,38.90683679,AR9877219,881,5142 33RD ST N,"Dishwasher, Disposal, Dryer - Front Loading, Icemaker, Microwave, Oven - Single, Oven / Range - Electric, Refrigerator, Stove, Washer - Front Loading",2016.0,Yes,3.0,3,0,4,ARLINGTON,2017-03-20,981000.0,2017-03-06,8486.11,3,2,Forced Air,False,Natural Gas,267700.0,Floor Plan-Traditional,600000.0,2,2017-03-03,949000.0,949000.0,Excl. Agency,-77.143896093,949000.0,Fee Simple,"Attached, Garage Door Opener, Concrete Driveway",All Days,33RD,5142.0,Split Foyer,02-024-007,867700,0,3300,8598.9,1,Detached,1959,1854.0,22207
882,38.86555,AR9873597,882,30 PARK DR,,2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-04-21,756000.0,2017-03-15,6398.88,8,1,Forced Air,False,Natural Gas,166700.0,Floor Plan-Open,479000.0,2,2017-03-08,743490.0,743490.0,Excl. Right,-77.1163,743490.0,Fee Simple,"Paved Driveway, Street, Concrete Driveway",All Days,PARK,30.0,Colonial,21-006-012,645700,0,1826,6398.88,2,Detached,1940,1383.0,22204
883,38.848620000000004,AR9874341,883,2765 FORT SCOTT DR,"Dishwasher, Disposal, Icemaker, Oven / Range - Gas, Range Hood, Refrigerator, Washer, Dryer, Cooktop, Dryer - Front Loading, Washer - Front Loading",2016.0,No,5.5,5,1,5,ARLINGTON,2017-05-25,2250000.0,2017-04-07,10548.71,37,1,"Forced Air, Zoned, Hydronic Radiant Floors",False,Natural Gas,454900.0,Floor Plan-Open,623700.0,3,2017-03-01,2295000.0,2295000.0,Excl. Right,-77.0599,2395000.0,Fee Simple,"Drvwy/Off Str, Garage",,FORT SCOTT,2765.0,Contemporary,37-019-006,1078600,0,0,10688.9,1,Detached,1946,2304.0,22202
884,38.8417629,AR9878793,884,4835 28TH ST S #A,"Dishwasher, Disposal, Dryer, Exhaust Fan, Microwave, Oven - Self Cleaning, Oven / Range - Electric, Refrigerator, Washer, Water Heater",2016.0,No,2.0,2,0,2,ARLINGTON,2017-06-26,410000.0,2017-05-01,3930.58,57,0,Forced Air,False,Electric,357600.0,Floor Plan-Traditional,44300.0,3,2017-03-05,410000.0,410000.0,Excl. Agency,-77.10327475300001,420000.0,Condo,"Permit Required, Street","Thursday, Sunday, Saturday, Friday",28TH,4835.0,Colonial,29-005-533,401900,0,1383,3982.82,1,Townhouse,1944,1365.0,22206
885,38.883140000000004,AR9874721,885,901 MONROE ST N #304,"Dishwasher, Disposal, Microwave, Oven - Double, Exhaust Fan, Oven / Range - Gas, Refrigerator, Washer",2016.0,No,2.0,2,0,2,ARLINGTON,2017-04-13,762000.0,2017-03-07,6988.79,5,1,Forced Air,True,Natural Gas,658000.0,Floor Plan-Open,56600.0,1,2017-03-02,762000.0,762000.0,Excl. Right,-77.10268,762000.0,Condo,Garage,All Days,MONROE,901.0,Traditional,14-036-054,714600,0,1415,7081.66,1,Hi-Rise 9+ Floors,1998,2354.0,22201
886,38.89863,AR9881406,886,4401 LEE HWY #75,"Disposal, Microwave, Oven / Range - Gas, Washer - Front Loading, Dryer - Front Loading, Refrigerator",2015.0,No,1.0,1,0,1,ARLINGTON,2017-04-27,196000.0,2017-03-15,,9,0,Forced Air,False,Natural Gas,140700.0,Floor Plan-Traditional,22600.0,1,2017-03-08,195000.0,195000.0,Excl. Right,-77.11701,195000.0,Condo,Unassigned,All Days,LEE,4401.0,Traditional,07-001-077,163300,1,627,1626.47,1,Mid-Rise 5-8 Floors,1965,3317.0,22207
887,38.84236,AR9873914,887,3600 GLEBE RD #820W,,2016.0,No,2.0,2,0,2,ARLINGTON,2017-06-02,665000.0,2017-03-06,4983.89,6,0,Forced Air,False,Natural Gas,424200.0,Floor Plan-Open,85400.0,1,2017-02-28,674900.0,674900.0,Excl. Right,-77.05167,674900.0,Condo,Garage,,GLEBE,3600.0,Contemporary,34-027-282,509600,0,1423,5050.12,0,Hi-Rise 9+ Floors,2006,,22202
888,38.896159999999995,AR9883281,888,5817 25TH RD N,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Microwave, Refrigerator, Stove, Oven - Single, Washer",2016.0,No,2.5,2,1,3,ARLINGTON,2017-04-14,793000.0,2017-03-14,6609.32,5,1,Forced Air,False,Natural Gas,111500.0,,564300.0,3,2017-03-09,769900.0,769900.0,Excl. Right,-77.14583,769900.0,Fee Simple,"Street, Drvwy/Off Str",All Days,25TH,5817.0,Cape Cod,01-055-012,675800,0,0,6697.16,1,Detached,1940,1204.0,22207
889,38.85755,AR9874685,889,5612 7TH RD S,"Washer / Dryer - Stacked, Dishwasher, Oven - Single, Stove",2016.0,Yes,1.0,1,0,3,ARLINGTON,2017-03-31,365000.0,2017-03-10,2876.3,4,0,Central,False,Natural Gas,69100.0,,225000.0,2,2017-03-01,369900.0,369900.0,Excl. Right,-77.12382,369900.0,Fee Simple,"Street, Drvwy/Off Str",,7TH,5612.0,Colonial,22-006-016,294100,0,986,2914.5,1,Duplex,1950,2608.0,22204
